Date ,price
24-Dec-24,11434.3
25-Dec-24,11422.9
26-Dec-24,11495.2
27-Dec-24,11431.3
28-Dec-24,11514.9
29-Dec-24,11514.9
30-Dec-24,11441.4
31-Dec-24,11538.5
1-Jan-25,11538.5
2-Jan-25,11712.1
3-Jan-25,11638
4-Jan-25,11616.2
5-Jan-25,11616.2
6-Jan-25,11618
7-Jan-25,11665.2
8-Jan-25,11750.7
9-Jan-25,11771.1
10-Jan-25,11885.8
11-Jan-25,11885.8
12-Jan-25,11938.5
13-Jan-25,11866.8
14-Jan-25,11914.5
15-Jan-25,11933.4
16-Jan-25,12072.8
17-Jan-25,12019.7
18-Jan-25,12019.7
19-Jan-25,12019.7
20-Jan-25,12035.4
21-Jan-25,12202.3
22-Jan-25,12241.3
23-Jan-25,12230.7
24-Jan-25,12276.1
25-Jan-25,12249.5
26-Jan-25,12249.5
27-Jan-25,12141.3
28-Jan-25,12309.8
29-Jan-25,12281.1
30-Jan-25,12423.4
31-Jan-25,12444.6
1-Feb-25,12465.5
2-Feb-25,12627
3-Feb-25,12590.4
4-Feb-25,12720.7
5-Feb-25,12877.6
6-Feb-25,12845.6
7-Feb-25,12862.5
8-Feb-25,12911.9
9-Feb-25,12911.9
10-Feb-25,13069.5
11-Feb-25,13034
12-Feb-25,12957.9
13-Feb-25,13089
14-Feb-25,12802.7
15-Feb-25,12799.7
16-Feb-25,12799.7
17-Feb-25,12928.5
18-Feb-25,13112.2
19-Feb-25,13078
20-Feb-25,13070.7
21-Feb-25,13034.3
22-Feb-25,13032.7
23-Feb-25,13032.7
24-Feb-25,13142.6
25-Feb-25,13038.3
26-Feb-25,13055.2
27-Feb-25,12872.9
28-Feb-25,12826.9
1-Mar-25,12826.9
2-Mar-25,12857.7
3-Mar-25,12956.2
4-Mar-25,13071.4
5-Mar-25,13043
6-Mar-25,13019
7-Mar-25,13002.2
8-Mar-25,13011.3
9-Mar-25,13011.3
10-Mar-25,12971.3
11-Mar-25,13060.7
12-Mar-25,13152.9
13-Mar-25,13358.2
14-Mar-25,13330.7
15-Mar-25,13330.7
16-Mar-25,13308.4
17-Mar-25,13379.6
18-Mar-25,13483.2
19-Mar-25,13503.1
20-Mar-25,13492.7
21-Mar-25,13395.5
22-Mar-25,13364.2
23-Mar-25,13364.2
24-Mar-25,13243.3
25-Mar-25,13289.8
26-Mar-25,13293.8
27-Mar-25,13448.4
28-Mar-25,13533.3
29-Mar-25,13533.3
30-Mar-25,13390.3
31-Mar-25,13711.5
1-Apr-25,13708
2-Apr-25,13760.5
3-Apr-25,13656.7
4-Apr-25,13309.8
5-Apr-25,13309.8
6-Apr-25,13309.8
7-Apr-25,13159.5
8-Apr-25,13158.9
9-Apr-25,13538.9
10-Apr-25,14053.6
11-Apr-25,14312.6
12-Apr-25,14279.4
13-Apr-25,14279.4
14-Apr-25,14177.7
15-Apr-25,14229.1
16-Apr-25,14726.8
17-Apr-25,14579.8
18-Apr-25,14579.8
19-Apr-25,14579.8
20-Apr-25,14579.8
21-Apr-25,14980.3
22-Apr-25,14782.1
23-Apr-25,14417.8
24-Apr-25,14658.2
25-Apr-25,14531.4
26-Apr-25,14531.4
27-Apr-25,14531.4
28-Apr-25,14600.5
29-Apr-25,14418.6
30-Apr-25,14296.3
1-May-25,14100.8
2-May-25,14103.3
3-May-25,14103.3
4-May-25,14103.3
5-May-25,14513.5
6-May-25,14939.9
7-May-25,14649.5
8-May-25,14391.4
9-May-25,14493.7
10-May-25,14493.7
11-May-25,14493.7
12-May-25,14086.2
13-May-25,14153.4
14-May-25,13836.2
15-May-25,14229.2
16-May-25,14039.2
17-May-25,14039.2
18-May-25,14091.1
19-May-25,14166
20-May-25,14446.4
21-May-25,14550.8
22-May-25,14527.9
23-May-25,14708
24-May-25,14708
25-May-25,14708
26-May-25,14605.9
27-May-25,14470.9
28-May-25,14411.9
29-May-25,14577.8
30-May-25,14465.2
31-May-25,14465.2
1-Jun-25,14465.2
2-Jun-25,14822
3-Jun-25,14763.3
4-Jun-25,14868.2
5-Jun-25,14765.1
6-Jun-25,14562
7-Jun-25,14562
8-Jun-25,14562
9-Jun-25,14641.2
10-Jun-25,14601
11-Jun-25,14749
12-Jun-25,14859.6
13-Jun-25,15116.6
14-Jun-25,15116.6
15-Jun-25,15116.6
16-Jun-25,14943.3
17-Jun-25,14995
18-Jun-25,14947.3
19-Jun-25,15005.1
20-Jun-25,14984.2
21-Jun-25,14984.2
22-Jun-25,14984.2
23-Jun-25,14997.6
24-Jun-25,14671.5
25-Jun-25,14728.6
26-Jun-25,14621.2
27-Jun-25,14371.2
28-Jun-25,14371.2
29-Jun-25,14371.2
30-Jun-25,14558.8
1-Jul-25,14658.8
2-Jul-25,14772.1
3-Jul-25,14567.8
4-Jul-25,14624.1
5-Jul-25,14624.1
6-Jul-25,14624.1
7-Jul-25,14715
8-Jul-25,14514.8
9-Jul-25,14576.7
10-Jul-25,14629.9
11-Jul-25,14782.2
12-Jul-25,14782.2
13-Jul-25,14782.2
14-Jul-25,14755
15-Jul-25,14657.5
16-Jul-25,14775.5
17-Jul-25,14759.3
18-Jul-25,14811.4
19-Jul-25,14811.4
20-Jul-25,14811.4
21-Jul-25,15035.9
22-Jul-25,15219.7
23-Jul-25,15031.6
24-Jul-25,14944.2
25-Jul-25,14853.5
26-Jul-25,14816.1
27-Jul-25,14809.6
28-Jul-25,14752.9
29-Jul-25,14835.9
30-Jul-25,14709.5
31-Jul-25,14793.7
1-Aug-25,15100.6
2-Aug-25,14873
3-Aug-25,14873
4-Aug-25,15167.8
5-Aug-25,15237.4
6-Aug-25,15191.6
7-Aug-25,15281.2
8-Aug-25,15269.3
9-Aug-25,15261.5
10-Aug-25,15261.5
11-Aug-25,15053.3
12-Aug-25,15076.4
13-Aug-25,15082.1
14-Aug-25,14997.2
15-Aug-25,14981
16-Aug-25,14981
17-Aug-25,14963.7
18-Aug-25,14940.6
19-Aug-25,14830.6
20-Aug-25,14944.2
21-Aug-25,14950.2
22-Aug-25,15138.2
23-Aug-25,15138.2
24-Aug-25,14978.4
25-Aug-25,15122.5
26-Aug-25,15263.4
27-Aug-25,15316.6
28-Aug-25,15374.5
29-Aug-25,15618.4
30-Aug-25,15590.3
31-Aug-25,15590.3
1-Sep-25,15735.2
2-Sep-25,16007.4
3-Sep-25,16110.5
4-Sep-25,16054.6
5-Sep-25,16245.9
6-Sep-25,16231.6
7-Sep-25,16231.6
8-Sep-25,16377.7
9-Sep-25,16406.5
10-Sep-25,16475.4
11-Sep-25,16496.4
12-Sep-25,16506.6
13-Sep-25,16498.2
14-Sep-25,16498.2
15-Sep-25,16646.8
16-Sep-25,16689.8
17-Sep-25,16499
18-Sep-25,16583.5
19-Sep-25,16688.5
20-Sep-25,16688.7
21-Sep-25,16694.3
22-Sep-25,16941.3
23-Sep-25,17115.7
24-Sep-25,17032.1
25-Sep-25,17202.6
26-Sep-25,17061.2
27-Sep-25,17061.1
28-Sep-25,17059.5
29-Sep-25,17457.6
30-Sep-25,17562.6
1-Oct-25,17610.8
2-Oct-25,17569.5
3-Oct-25,17704.1
4-Oct-25,17704.1
5-Oct-25,17710.3
6-Oct-25,18057
7-Oct-25,18162
8-Oct-25,18412.1
9-Oct-25,18125.6
10-Oct-25,18306
11-Oct-25,18306.1
12-Oct-25,18305.2
13-Oct-25,18713.5
14-Oct-25,18877.3
15-Oct-25,19079.2
16-Oct-25,19562.8
17-Oct-25,19185.5
18-Oct-25,19185.5
19-Oct-25,19185.5
20-Oct-25,19661
21-Oct-25,18629.8
22-Oct-25,18546.6
23-Oct-25,18619.9
24-Oct-25,18563.4
25-Oct-25,18563.4
26-Oct-25,18570.5
27-Oct-25,18028.4
28-Oct-25,17914.4
29-Oct-25,17804.3
30-Oct-25,18307.9
31-Oct-25,18217.4
1-Nov-25,18217.5
2-Nov-25,18217.5
3-Nov-25,18233.4
4-Nov-25,17887.9
5-Nov-25,18100.9
6-Nov-25,18092.2
7-Nov-25,18215.3
8-Nov-25,18211.4
9-Nov-25,18211.5
10-Nov-25,18736.3
11-Nov-25,18775
12-Nov-25,19094.3
,
,
,
,
,
,
,
,
,
,
,
,
,
,
